200,2,367,13,-24,0.003,0.011,短ほぞ,,,,,,
6233,26,5077.5,990.1,444.5,-1030.3,0.00483,0.01706,0.02617,0.03,PZ-HDP-20CN_柱頭・柱脚_隅,,,
6234,26,5077.5,990.1,444.5,-1030.3,0.00483,0.01706,0.02617,0.03,PZ-HDP-20CN_柱頭・柱脚_出隅,,,
6235,26,11649.7,4984,2327.1,2447.1,0.00263,0.00451,0.00642,0.01007,PZ-HDP-30HJ_継_中,,,
6236,26,11649.7,4984,2327.1,2447.1,0.00263,0.00451,0.00642,0.01007,PZ-HDP-30HJ_継_隅,,,
6237,26,11649.7,4984,2327.1,2447.1,0.00263,0.00451,0.00642,0.01007,PZ-HDP-30HJ_継_出隅,,,
6238,26,11649.7,4984,2327.1,2447.1,0.00263,0.00451,0.00642,0.01007,PZ-HDP-30_柱頭・柱脚_中,,,
6239,26,11649.7,4984,2327.1,2447.1,0.00263,0.00451,0.00642,0.01007,PZ-HDP-30_柱頭・柱脚_隅,,,
6240,26,11649.7,4984,2327.1,2447.1,0.00263,0.00451,0.00642,0.01007,PZ-HDP-30_柱頭・柱脚_出隅,,,
6241,26,4707.6,811.7,291,-2133,0.00259,0.00768,0.01389,0.01428,FP-140_柱頭・柱脚_中,,,
6242,26,2562.3,521.1,228.8,-656.9,0.00465,0.01542,0.02393,0.02628,FP-140_柱頭・柱脚_出隅,,,
6243,26,4186.3,1619.1,499.7,-571.8,0.00268,0.00502,0.00835,0.01057,FP-260_柱頭・柱脚_中,,,
6244,26,4186.3,1619.1,499.7,-571.8,0.00268,0.00502,0.00835,0.01057,FP-260_柱頭・柱脚_隅,,,
6245,26,4186.3,1619.1,499.7,-571.8,0.00268,0.00502,0.00835,0.01057,FP-260_柱頭・柱脚_出隅,,,
6246,26,16706.6,6781.3,2654.7,-1856.3,0.0018,0.00389,0.00574,0.00826,PS-OP30_柱脚_中,,,
6247,26,16706.6,6781.3,2654.7,-1856.3,0.0018,0.00389,0.00574,0.00826,PS-OP30_柱脚_隅,,,
6248,26,16706.6,6781.3,2654.7,-1856.3,0.0018,0.00389,0.00574,0.00826,PS-OP30_柱脚_出隅,,,
6249,26,7771.7,2341.4,923.1,-3360,0.004,0.0123,0.01838,0.02036,PSHD-30CN-Ⅱ_柱脚_出隅,,,
6250,26,13493.7,5504.5,1863.4,-3648.5,0.00224,0.00568,0.00861,0.01027,PSHD-30ST-Ⅱ_柱脚_中,,,
6251,26,21667.1,10627.3,2562.7,-1623.9,0.00212,0.00482,0.00806,0.01173,PSBP-45_柱脚_中,,,
6252,26,21667.1,10627.3,2562.7,-1623.9,0.00212,0.00482,0.00806,0.01173,PSBP-45_柱脚_隅,,,
6253,26,21667.1,10627.3,2562.7,-1623.9,0.00212,0.00482,0.00806,0.01173,PSBP-45_柱脚_出隅,,,
6254,26,4386.176471,828.4925575,317.443038,-756.9824561,0.00272,0.01011,0.01643,0.01871,RFP-140_柱頭・柱脚_中,,,
6255,26,4171.539033,1090.887701,349.0636215,-502.5010893,0.00269,0.01017,0.0163,0.02089,RFP-140_柱頭・柱脚_出隅,,,
6256,26,2269.924433,480.3786982,203.6209588,-1318.918919,0.00397,0.01918,0.02815,0.03,BXﾊﾞﾈ付羽子板ﾎﾞﾙﾄ_梁端部_柱-梁、梁-梁,,,
6258,26,10807.69231,1000,243.2432432,-257.4257426,0.00026,0.00074,0.00222,0.00424,スリムかすがい・Ⅱ_柱頭柱脚_中柱,,,
6259,26,12222.79551,5082.848101,1372.193732,-1919.643454,0.00445,0.01077,0.01779,0.02138,〔枠材用〕高耐力ﾌﾚｯｸｽﾎｰﾙﾀﾞｳﾝ（枠材45mm）_柱頭柱脚_-,,,
6260,26,10437.9085,5106.45614,1543.115578,-1279.011844,0.00459,0.01143,0.0174,0.02331,〔枠材用〕高耐力ﾌﾚｯｸｽﾎｰﾙﾀﾞｳﾝ（枠材30mm）_柱頭柱脚_-,,,
6261,26,1990.661765,1363.537994,362.7515755,-913.9834711,0.00544,0.01202,0.01805,0.01926,〔枠材用〕ﾐﾄﾞﾙｺｰﾅｰ10_柱頭柱脚_中柱,,,
6262,26,1892.311909,890.6419704,412.7684588,-1616.053631,0.00613,0.01628,0.02186,0.02365,〔枠材用〕ﾐﾄﾞﾙｺｰﾅｰ10_柱頭柱脚_隅柱,,,
6263,26,9363.636364,1694.186842,326.7017544,-262.2046875,0.0011,0.0049,0.0106,0.017,DP-2 ﾏｽﾀｰﾌﾟﾚｰﾄ_柱頭柱脚_-,,,
6264,26,1965.317919,682.9761658,266.6514286,-932.6095238,0.00519,0.01484,0.02184,0.02394,ｽﾘﾑﾍﾋﾞｰ10_柱頭柱脚_隅柱,,,
6265,26,2198.475102,613.005283,334.6198473,-630.5454545,0.0049,0.01285,0.01809,0.01996,ｽﾘﾑﾍﾋﾞｰ10_柱頭柱脚_中柱,,,
6266,26,2081.081081,806.0286832,359.87251,-2094.457143,0.00481,0.01248,0.0175,0.01834,ｽﾘﾑﾍﾋﾞｰ10合板ﾀｲﾌﾟ_柱頭柱脚_隅柱,,,
6267,26,2338.820276,766.9556401,393.631441,-1684.545794,0.00434,0.01223,0.01681,0.01788,ｽﾘﾑﾍﾋﾞｰ10合板ﾀｲﾌﾟ_柱頭柱脚_中柱,,,
6268,26,1951.663309,540.5724382,292.5448916,-1107.730233,0.00556,0.01688,0.02334,0.02506,ｽﾘﾑﾍﾋﾞｰ10合板ﾀｲﾌﾟ(枠材)_柱頭柱脚_隅柱,,,
6269,26,1826.306457,561.9891892,340.1207815,-1597.963636,0.00573,0.01794,0.02357,0.02511,ｽﾘﾑﾍﾋﾞｰ10合板ﾀｲﾌﾟ(枠材)_柱頭柱脚_中柱,,,
6270,26,6836.517007,1173.88024,228.3283237,-310.9226006,0.00147,0.00815,0.0168,0.02326,ﾊｲﾊﾟｰｺｰﾅｰ_柱頭柱脚_中柱,,,
6271,26,4902.137405,1042.362745,655.0790378,-760.1241685,0.00524,0.0134,0.01922,0.02373,ﾌﾟﾙｰｽﾎｰﾙﾀﾞｳﾝ25_柱頭柱脚_-,,,
6272,26,8071.146535,2479.497278,698.6196532,-938.8623549,0.00505,0.01056,0.01921,0.02524,ﾌﾟﾙｰｽﾎｰﾙﾀﾞｳﾝ40_柱頭柱脚_-,,,
6273,26,7354.915254,2863.030675,559.5996223,-692.918239,0.00472,0.01124,0.02183,0.02819,〔枠材用〕ﾌﾚｯｸｽﾎｰﾙﾀﾞｳﾝ（在来枠材用L）_柱頭柱脚_-,,,
6274,26,4754.648019,1463.025641,651.2527473,-564.7583643,0.00429,0.01209,0.01755,0.02293,〔枠材用〕ﾌﾚｯｸｽﾎｰﾙﾀﾞｳﾝ（在来枠材用S）_柱頭柱脚_-,,,
6275,26,4120.992248,1428.841163,453.0682635,-1474.947368,0.00516,0.0141,0.02245,0.02454,ﾍﾋﾞｰｺｰﾅｰ20_柱頭柱脚_隅柱,,,
6276,26,5130.613065,1874.416422,556.3383686,-1266.917293,0.00398,0.0108,0.01742,0.02008,ﾍﾋﾞｰｺｰﾅｰ20_柱頭柱脚_中柱,,,
6277,26,3633.254125,1672.907317,585.7647059,-1655.620853,0.00606,0.01426,0.02106,0.02317,ﾍﾋﾞｰｺｰﾅｰ20合板ﾀｲﾌﾟ_柱頭柱脚_隅柱,,,
6278,26,4797.724466,1769.032175,560.4385185,-1502.366667,0.00421,0.01198,0.01873,0.02113,ﾍﾋﾞｰｺｰﾅｰ20合板ﾀｲﾌﾟ_柱頭柱脚_中柱,,,
6279,26,5431.331104,885.5550936,312.4897959,-718.7446154,0.00299,0.01261,0.02143,0.02468,ﾐﾄﾞﾙｺｰﾅｰ15_柱頭柱脚_隅柱,,,
6280,26,3801.864802,603.5734677,256.6863905,-662.309434,0.00429,0.0162,0.02634,0.02899,ﾐﾄﾞﾙｺｰﾅｰ15_柱頭柱脚_中柱,,,
6281,26,6178.788732,1306.841226,284.8288973,-547.1163895,0.00284,0.01002,0.02054,0.02475,ﾐﾄﾞﾙｺｰﾅｰ15合板ﾀｲﾌﾟ_柱頭柱脚_隅柱,,,
6282,26,4182.719258,1094.178429,339.9206534,-457.1329879,0.00431,0.01182,0.02039,0.02618,ﾐﾄﾞﾙｺｰﾅｰ15合板ﾀｲﾌﾟ_柱頭柱脚_中柱,,,
6283,26,15260.86311,5392.539683,1414.816229,-4062.960289,0.00431,0.01187,0.02025,0.02302,高耐力ﾌﾚｯｸｽﾎｰﾙﾀﾞｳﾝ60_柱頭柱脚_-,,,
6284,26,14775,2726.541176,437.1076923,-207.847619,0.0004,0.0021,0.0047,0.0089,DP-2 ｴｰｽﾃﾝﾌﾟﾚｰﾄ・S_柱頭柱脚_-,,,
6285,26,9350.222222,1036.463158,267.8641509,-199.1069767,0.0009,0.0047,0.01,0.0143,DP-2 背割りﾌﾟﾚｰﾄ_柱頭柱脚_-,,,
6286,26,18500,2611.733333,439.6307692,-307.3777778,0.0004,0.0016,0.0042,0.0069,ｴｰｽﾃﾝﾌﾟﾚｰﾄⅢ-ZM_柱頭柱脚_-,,,
6287,26,10330.66667,772.9015873,281.4222222,-568.8275862,0.0006,0.0069,0.0114,0.0143,ｺｰﾅｰﾌﾟﾚｰﾄ・Ⅱ_柱頭柱脚_-,,,
6288,26,4717.688889,254.1409524,182.4761905,-263.0666667,0.0009,0.0114,0.0156,0.0204,ｽﾏｰﾄｺｰﾅｰ_柱頭柱脚_-,,,
6289,26,5339.657143,527.0297872,267.5657143,-367.8836364,0.0007,0.0101,0.0136,0.0191,ｽﾏｰﾄｺｰﾅｰ合板ﾀｲﾌﾟ_柱頭柱脚_-,,,
6290,26,7938.057143,319.5466667,241.0526316,-299.64,0.0007,0.0067,0.0105,0.0133,ﾐﾆｺｰﾅｰ・S_柱頭柱脚_-,,,
6291,26,8880.901408,1095.577558,212.4462151,-239.6853933,0.00071,0.00374,0.00876,0.01232,ﾗｲﾄｺｰﾅｰ_柱頭柱脚_中柱,,,
6292,26,6532.088889,974.3296703,232.4944812,-193.3714286,0.0009,0.00454,0.00907,0.01362,ﾗｲﾄｺｰﾅｰ_柱頭柱脚_隅柱,,,
6293,26,15552,2076.512821,417.248,-315.6179775,0.00039,0.00195,0.00445,0.00801,ﾗｲﾄｺｰﾅｰ合板ﾀｲﾌﾟ_柱頭柱脚_中柱,,,
6294,26,8270.666667,1483.509881,308,-222.4804469,0.00072,0.00325,0.00681,0.01039,ﾗｲﾄｺｰﾅｰ合板ﾀｲﾌﾟ_柱頭柱脚_隅柱,,,
6295,26,3673.511111,245.9804878,166.6086957,-508.7567568,0.0018,0.0182,0.0251,0.0288,ﾘﾌﾞｺｰﾅｰ_柱頭柱脚_中柱,,,
6296,26,2600,415.1572519,219.3290323,-423.16,0.0025,0.0156,0.0218,0.0258,ﾘﾌﾞｺｰﾅｰ_柱頭柱脚_隅柱,,,
6297,26,3712.418301,173.789241,-63.12835821,168.4088889,0.00153,0.0151,0.0218,0.0263,ﾘﾌﾞｺｰﾅｰ合板ﾀｲﾌﾟ_柱頭柱脚_中柱,,,
6298,26,2662.523077,378.1115646,285.7531915,-2040.369231,0.0026,0.0173,0.022,0.0233,ﾘﾌﾞｺｰﾅｰ合板ﾀｲﾌﾟ_柱頭柱脚_隅柱,,,
6299,26,4000,425.0780142,352,-215.2763819,0.00258,0.01668,0.0218,0.02976,ﾘﾌﾞｺｰﾅｰ合板ﾀｲﾌﾟx2_柱頭柱脚_出隅,,,
6300,26,6774.993711,596.2588043,256.61,-247.1022444,0.00159,0.0138,0.0218,0.02982,ﾘﾌﾞｺｰﾅｰ合板ﾀｲﾌﾟx2_柱頭柱脚_中柱,,,
6301,26,5104.38,734.1740741,66.01794872,203.0803571,0.001,0.0064,0.022,0.0164,合板ｺｰﾅｰ・Ⅱ_柱頭柱脚_中柱,,,
6302,26,19771.55556,1173.164265,288.3348837,-192.9325843,0.00036,0.00383,0.00813,0.01525,背割りｺｰﾅｰ_柱頭柱脚_中柱,,,
6303,26,2889.245283,660.4324324,255.9381443,-181.9130435,0.00212,0.00656,0.01044,0.01458,背割りｺｰﾅｰ_柱頭柱脚_隅柱,,,
6304,26,12942.83333,687.1586716,229.836478,-677.8803419,0.00048,0.0059,0.01067,0.01301,背割りｺｰﾅｰ合板ﾀｲﾌﾟ_柱頭柱脚_中柱,,,
6305,26,2733.913043,685.9136213,161.9267606,-693.877551,0.0023,0.00832,0.01542,0.01738,背割りｺｰﾅｰ合板ﾀｲﾌﾟ_柱頭柱脚_隅柱,,,
6306,26,4120.756757,597.44,247.7741176,-91.27516779,0.00148,0.00723,0.01148,0.02042,背割りﾌﾟﾚｰﾄZMG（壁合板ﾀｲﾌ）ﾟ_柱頭柱脚_中柱,,,
6307,26,18205.38721,7184.758294,1695.189873,-4589.263158,0.00594,0.01438,0.02544,0.02848,MPﾎｰﾙﾀﾞｳﾝ108_柱頭柱脚_-,,,
6308,26,48056,10582.09524,3248.771429,-4698.735484,0.0025,0.0067,0.0123,0.0154,丸鋼ﾎｰﾙﾀﾞｳﾝ対角仕様_柱頭_-,,,
6309,26,51220.83333,11261.96226,3278.76129,-5538.785185,0.0024,0.0077,0.0139,0.0166,丸鋼ﾎｰﾙﾀﾞｳﾝ対面仕様_柱頭柱脚_-,,,
6310,26,19857.21212,3599.663158,560.5656566,-244.7804878,0.00033,0.00128,0.00326,0.00736,BXｴｰｽﾌﾟﾚｰﾄ,,,
4003,40,1000,200,2,0.02,Maxwellダンパー K=1000kN/m C1=200kN s/m C2=2kN s/m リリーフ速度=0.02m/s,,,,,,,
4001,42,1000,2,Voigtダンパー  K=1000kN/m C=2kN s/m,,,,,,,,,
6001,50,2.439,9.758,15.39,17.1,15.551,0.00184,0.0184,0.0644,0.1191,0.157,0.02,構造用PB9mmN50@75mm大壁(4.3倍)
6002,50,2.379,9.517,15.427,17.142,15.67,0.00192,0.0192,0.07,0.1218,0.1617,0.02,構造用MDF9mmN50@75mm大壁(4.3倍)
6003,50,2.079,8.315,13.547,15.181,13.876,0.00243,0.0243,0.0847,0.1495,0.169,0.02,合板9mmCN50@75mm大壁(3.7倍)
6004,50,2.069,8.274,13.578,15.087,13.85,0.00146,0.0146,0.0485,0.1015,0.1323,0.02,構造用パネル9mmN50@75mm大壁(3.7倍)
6005,50,1.268,5.073,7.853,8.725,8.036,0.00123,0.0123,0.0476,0.0928,0.1473,0.02,構造用PB9mmN50@150mm大壁(2.5倍)
6006,50,1.2,4.8,8.478,9.42,8.555,0.00193,0.0193,0.07,0.1235,0.1701,0.02,構造用MDF9mmN50@150mm大壁(2.5倍)
6007,50,2.353,9.413,15.161,16.845,15.621,0.00179,0.0179,0.056,0.1194,0.1527,0.02,構造用PB9mmN50@75mm真壁(4.0倍)
6008,50,2.213,8.853,14.351,15.946,14.577,0.00192,0.0192,0.07,0.1218,0.1617,0.02,構造用MDF9mmN50@75mm真壁(4.0倍)
6009,50,2.042,8.166,13.31,14.783,13.41,0.0026,0.026,0.0834,0.148,0.1646,0.02,合板9mmCN50@75mm真壁(3.3倍)
6010,50,2.057,8.229,13.42,14.912,13.409,0.00211,0.0211,0.0742,0.1278,0.1569,0.02,構造用パネル9mmN50@75mm真壁(3.3倍)
6011,50,1.136,4.543,7.799,8.665,8.016,0.0015,0.015,0.0504,0.0872,0.1334,0.02,構造用PB9mmN50@150mm真壁(2.5倍)
6012,50,1.2,4.8,8.478,9.42,8.555,0.00193,0.0193,0.07,0.1235,0.1701,0.02,構造用MDF9mmN50@150mm真壁(2.5倍)
4004,50,0.803045,3.21218,6.045135764,6.716817516,6.5,0.007224,0.07224,0.168,0.238,0.28,0.02,BOSHIN B-3
4005,50,0.7515775,3.00631,7.118248194,7.90916466,7.8,0.0054236,0.054236,0.196,0.238,0.28,0.02,BOSHIN B-4
6200,50,0.9,4.987599147,7.608063474,8.45340386,7.703401563,0.001378928,0.013789276,0.06003814,0.112261538,0.162112547,0.02,構造用ハイベストウッド 大壁 告示仕様2.5倍
6201,50,0.833333333,4.862449137,9.400523495,10.44502611,8.790715628,0.0018373,0.018373001,0.08556351,0.123991453,0.156228649,0.02,構造用ハイベストウッド 真壁 告示仕様2.5倍
6202,50,2.5,10.3838117,15.85585347,17.61761496,16.22277977,0.001458462,0.014584621,0.056019079,0.103900855,0.138704274,0.02,構造用ハイベストウッド 大壁 告示仕様4.3倍
6203,50,1.666666667,9.090956596,14.98827223,16.65363581,15.13803856,0.002447482,0.024474821,0.084930908,0.136153846,0.158690205,0.02,構造用ハイベストウッド 真壁 告示仕様4.0倍
6204,50,1.233333333,7.780758538,11.96221646,13.29135163,12.24122891,0.002084344,0.020843439,0.077730568,0.131191453,0.182979487,0.02,構造用ハイベストウッド 大壁 認定仕様2.5倍
6205,50,2.7,9.049327834,14.42660938,16.02956598,14.69526519,0.001298389,0.012983887,0.049195975,0.103663248,0.11978224,0.02,構造用ハイベストウッド 大壁 認定仕様4.0倍
6206,50,1,7.645554488,13.07124187,14.52360207,12.91747892,0.002393637,0.02393637,0.097977301,0.153844444,0.185355556,0.02,構造用ハイベストウッド 真壁 認定仕様2.5倍
6207,50,0.91,5.489992575,9.540022457,10.60002495,9.151421139,0.001851733,0.018517333,0.069533333,0.125113333,0.155362667,0.02,構造用ハイベストウッド 真壁床勝 認定仕様2.5倍
6208,50,1.365,6.021581905,10.0235809,11.02702585,9.957526098,0.001389733,0.013897333,0.054133333,0.101098667,0.129864,0.02,構造用ハイベストウッド（7㎜厚）大壁 認定仕様2.7倍
6209,50,1.1375,5.760378865,9.917835395,11.0189014,9.797694105,0.001840533,0.018405333,0.069533333,0.107884,0.129574667,0.02,構造用ハイベストウッド（7㎜厚）真壁床勝 認定仕様2.5倍
6210,50,1.69589875,6.783595,10.72822433,11.92024925,10.81459925,0.0015316,0.015316,0.056,0.106932,0.15316,0.02,ノボパン認定2.9倍（大壁FRM-0177)
6211,50,1.539953188,6.15981275,11.58431684,12.87146315,11.4480002,0.0019124,0.019124,0.084,0.123116,0.166684,0.02,ノボパン認定2.6倍（真壁・真壁床勝ちFRM-0179)
6212,50,1.866143825,7.4645753,11.62799411,12.91999345,11.9182336,0.001512,0.01512,0.056,0.099176,0.128548,0.02,ノボパン認定3.0倍（大壁床勝ちFRM-0242）
6213,50,2.439385,9.75754,15.390135,17.10015,15.55102,0.0018424,0.018424,0.0644,0.119084,0.156996,0.02,ノボパン告示4.3倍（大壁）
6214,50,2.353135,9.41254,15.160635,16.84515,15.62102,0.0017864,0.017864,0.056,0.119392,0.152712,0.02,ノボパン告示4.0倍（真壁）
6215,50,1.268135,5.07254,7.852635,8.72515,8.03602,0.001232,0.01232,0.0476,0.092792,0.14728,0.02,ノボパン告示2.5倍（大壁）
6216,50,1.135635,4.54254,7.798635,8.66515,8.01602,0.001498,0.01498,0.0504,0.087192,0.133364,0.02,ノボパン告示2.5倍（真壁）
5901,59,503,504,,,,,,,,,,
5902,59,502,503,,,,,,,,,,
5903,59,503,503,,,,,,,,,,
5904,59,502,502,,,,,,,,,,
4002,501,0.5,0.1,-0.1,4000,30,0.02,0.02,0.2,0.6,0.02,履歴ダンパー 降伏点20mm8kN,
4009,501,0.05,0.01,-0.1,400,55,0.012,0.03,0.1,0.26,0.02,WUTEC,
4012,501,0.05,0.01,-0.1,1200,2,0.0047,0.03,0.1,0.18,0.02,GO-TA,
4014,501,0.05,0.01,-0.01,300,45,0.025,0.03,0.2,0.6,0.02,ブレースリー・バイリニア,
4008,503,600,180,50,-80,0.015,0.05,0.17,0.18,0.02,EQ GUARD,,
4010,503,430,170,60,-80,0.02,0.035,0.19,0.2,0.02,オメガシステム600,,
4011,503,430,100,60,-80,0.016,0.023,0.19,0.2,0.02,オメガシステム900,,
4013,503,350,220,50,-80,0.008,0.03,0.15,0.2,0.02,ブレースリー・テトラリニア,,
4006,513,1100,700,350,-20,0.009,0.017,0.06,0.1,20,0.5,ガーディアン・フォース／オレンジ３,
4007,513,800,400,200,-1,0.01,0.02,0.1,0.2,20,0.5,ガーディアン・フォース／ハイブリッド,
6312,26,4769.5,1260.9,624.5,-2224.9,0.00194,0.01027,0.01375,0.01562,PS10SU_梁端部_梁梁,,,
6313,26,4531.3,1430.1,665,-1237.7,0.0032,0.01351,0.01837,0.02184,PS18SU_梁端部_柱梁,,,
6314,26,8392.5,2102.2,1129.4,-3328.7,0.00218,0.0116,0.01536,0.01758,PS18SU_梁端部_梁梁,,,
6315,26,10510,2413.6,1091.2,-2395,0.00208,0.01007,0.01426,0.01757,PS24SU_梁端部_柱梁,,,
6316,26,12389.4,2959.2,1206.2,-1540.1,0.00205,0.01036,0.01495,0.01941,PS24SU_梁端部_梁梁,,,
6317,26,17114.2,2921.3,1153.9,-891,0.00145,0.00752,0.0116,0.01443,PS33SU_梁端部_柱梁,,,
6318,26,17500.2,4304.9,1816,-4840.6,0.00198,0.01013,0.01439,0.01694,PS33SU_梁端部_梁梁,,,
6319,26,21753.8,3612,1751.9,-1284.5,0.00162,0.00949,0.01353,0.02013,PS39SU_梁端部_柱梁,,,
6320,26,27305.6,4958.6,1998.9,-3630.1,0.00154,0.00963,0.01419,0.01734,PS39SU_梁端部_梁梁,,,
6321,26,51670.5,6917,3793.5,-3319.7,0.00093,0.0063,0.00881,0.01344,PS54SU_梁端部_柱梁,,,
6322,26,36729.8,6570.9,2422.6,-4025.7,0.00147,0.00967,0.01461,0.01886,PS54SU_梁端部_梁梁,,,
6323,26,3273.209549,769.3548387,497.9338843,-1884.816754,0.00377,0.01617,0.02101,0.023111,PS10_梁端部_柱梁,,,
6324,26,8244.094488,1618.040089,480.5352798,-1776.515152,0.00254,0.01152,0.01974,0.02238,PS18_梁端部_柱梁,,,
6325,26,13325.5814,2344.559585,872.2689076,-2174.342105,0.00215,0.00987,0.01582,0.01886,PS24_梁端部_柱梁,,,
6326,26,17868.77828,3974.507532,1818.584071,-42833.33333,0.00221,0.01084,0.01536,0.01572,PS33_梁端部_柱梁,,,
6327,26,2306.580645,777.6159886,422.8070175,-3348.623853,0.00465,0.01866,0.02436,0.02545,PS10typeM_梁端部_柱梁,,,
6328,26,2306.580645,777.6159886,422.8070175,-3348.623853,0.00465,0.01866,0.02436,0.02545,PS12typeM_梁端部_柱梁,,,
6329,26,2306.580645,777.6159886,422.8070175,-3348.623853,0.00465,0.01866,0.02436,0.02545,PS15typeM_梁端部_柱梁,,,
6330,26,5337.5,1307.87037,434.4827586,-1295.597484,0.0032,0.01616,0.02486,0.02963,PS18typeM_梁端部_柱梁,,,
6331,26,5337.5,1307.87037,434.4827586,-1295.597484,0.0032,0.01616,0.02486,0.02963,PS21typeM_梁端部_柱梁,,,
6332,26,13170.37037,3482.41206,1955.555556,-766.6666667,0.00135,0.00533,0.00713,0.01283,PS24typeM_梁端部_柱梁,,,
6333,26,13170.37037,3482.41206,1955.555556,-766.6666667,0.00135,0.00533,0.00713,0.01283,PS27typeM_梁端部_柱梁,,,
6334,26,13170.37037,3482.41206,1955.555556,-766.6666667,0.00135,0.00533,0.00713,0.01283,PS30typeM_梁端部_柱梁,,,
6335,26,13717.24138,3502.083333,1172.413793,-1073.593074,0.00145,0.00625,0.00973,0.01435,PS33typeM_梁端部_柱梁,,,
6336,26,13717.24138,3502.083333,1172.413793,-1073.593074,0.00145,0.00625,0.00973,0.01435,PS36typeM_梁端部_柱梁,,,
6337,26,13717.24138,3502.083333,1172.413793,-1073.593074,0.00145,0.00625,0.00973,0.01435,PS39typeM_梁端部_柱梁,,,
